hash	auto_verified	verified	checked	citation	title	author	year
('P. H. Guzzi and T. Milenkovic, â€œSurvey of local and global Â´ biological network alignment: the need to reconcile the two sides of the same coin,â€\\x9d Briefings in bioinformatics, p. bbw132, 2017.', 'CITATION ONLY')	0	1	1	P. H. Guzzi and T. Milenkovic, â€œSurvey of local and global Â´ biological network alignment: the need to reconcile the two sides of the same coin,â€\x9d Briefings in bioinformatics, p. bbw132, 2017.	Survey of local and global biological network alignment: the need to reconcile the two sides of the same coin	Pietro Hiram Guzzi and Tijana Milenkovi\u0107	2017
('V. Vijayan, V. Saraph, and T. Milenkovic, â€œMagna++: Maximizing Â´ accuracy in global network alignment via both node and edge conservation,â€\\x9d Bioinformatics, vol. 31, no. 14, pp. 2409â€“2411, 2015.', 'CITATION ONLY')	0	1	1	V. Vijayan, V. Saraph, and T. Milenkovic, â€œMagna++: Maximizing Â´ accuracy in global network alignment via both node and edge conservation,â€\x9d Bioinformatics, vol. 31, no. 14, pp. 2409â€“2411, 2015.	MAGNA++: Maximizing Accuracy in Global Network Alignment via both node and edge conservation	V. Vijayan and V. Saraph and T. Milenkovi\u0107	2015
('V. Saraph and T. Milenkovic, â€œMagna: maximizing accuracy in Â´ global network alignment,â€\\x9d Bioinformatics, vol. 30, no. 20, pp. 2931â€“2940, 2014.', 'CITATION ONLY')	0	1	1	V. Saraph and T. Milenkovic, â€œMagna: maximizing accuracy in Â´ global network alignment,â€\x9d Bioinformatics, vol. 30, no. 20, pp. 2931â€“2940, 2014.	MAGNA: Maximizing Accuracy in Global Network Alignment	Vikram Saraph and Tijana Milenkovi\u0107	2014
('Unified Alignment of Protein-Protein Interaction Networks', 2017)	0	1	1	N. Malod-Dognin, K. Ban, and N. Przulj, â€œUnified alignment Ë‡ of protein-protein interaction networks,â€\x9d Scientific Reports, vol. 7, no. 1, p. 953, 2017.	Unified Alignment of Protein-Protein Interaction Networks	Noël Malod-Dognin and Kristina Ban and Nataša Pržulj	2017
('O. Kuchaiev, T. Milenkovic, V. Memisevic, W. Hayes, and N. Przulj, â€œTopological network alignment uncovers Ë‡ biological function and phylogeny.â€\\x9d Journal of the Royal Society, vol. 7, no. 50, pp. 1341â€“54, Sep. 2010. [Online]. Available: http://www.pubmedcentral.nih.gov/articlerender. fcgi?artid=2894889\\&tool=pmcentrez\\&rendertype=abstract', 'CITATION ONLY')	0	1	1	O. Kuchaiev, T. Milenkovic, V. Memisevic, W. Hayes, and N. Przulj, â€œTopological network alignment uncovers Ë‡ biological function and phylogeny.â€\x9d Journal of the Royal Society, vol. 7, no. 50, pp. 1341â€“54, Sep. 2010. [Online]. Available: http://www.pubmedcentral.nih.gov/articlerender. fcgi?artid=2894889\&tool=pmcentrez\&rendertype=abstract	Topological network alignment uncovers biological function and phylogeny	O. Kuchaiev and T. Milenkovic and V. Memisevic and W. Hayes and N. Przulj	2010
('Y. Sun, J. Crawford, J. Tang, and T. Milenkovic, â€œSimultaneous Â´ optimization of both node and edge conservation in network alignment via wave,â€\\x9d in International Workshop on Algorithms in Bioinformatics. Springer, 2015, pp. 16â€“39.', 'CITATION ONLY')	0	1	1	Y. Sun, J. Crawford, J. Tang, and T. Milenkovic, â€œSimultaneous Â´ optimization of both node and edge conservation in network alignment via wave,â€\x9d in International Workshop on Algorithms in Bioinformatics. Springer, 2015, pp. 16â€“39.	Simultaneous Optimization of both Node and Edge Conservation in Network Alignment via WAVE	Yihan Sun and Joseph Crawford and Jie Tang and Tijana Milenkovi\u0107	2015
('S. Hashemifar and J. Xu, â€œHubalign: an accurate and efficient method for global alignment of proteinâ€“protein interaction networks,â€\\x9d Bioinformatics, vol. 30, no. 17, pp. i438â€“i444, 2014.', 'CITATION ONLY')	0	1	1	S. Hashemifar and J. Xu, â€œHubalign: an accurate and efficient method for global alignment of proteinâ€“protein interaction networks,â€\x9d Bioinformatics, vol. 30, no. 17, pp. i438â€“i444, 2014.	HubAlign: an accurate and efficient method for global alignment of protein–protein interaction networks	Somaye Hashemifar and Jinbo Xu	2014
('B. Neyshabur, A. Khadem, S. Hashemifar, and S. S. Arab, â€œNetal: a new graph-based method for global alignment of proteinâ€“protein interaction networks,â€\\x9d Bioinformatics, vol. 29, no. 13, pp. 1654â€“ 1662, 2013.', 'CITATION ONLY')	0	1	1	B. Neyshabur, A. Khadem, S. Hashemifar, and S. S. Arab, â€œNetal: a new graph-based method for global alignment of proteinâ€“protein interaction networks,â€\x9d Bioinformatics, vol. 29, no. 13, pp. 1654â€“ 1662, 2013.	NETAL: a new graph-based method for global alignment of protein–protein interaction networks	Behnam Neyshabur and Ahmadreza Khadem and Somaye Hashemifar and Seyed Shahriar Arab	2013
('F. E. Faisal and T. Milenkovic, â€œDynamic networks reveal key Â´ players in aging,â€\\x9d Bioinformatics, vol. 30, no. 12, pp. 1721â€“1729, 2014.', 'CITATION ONLY')	0	1	1	F. E. Faisal and T. Milenkovic, â€œDynamic networks reveal key Â´ players in aging,â€\x9d Bioinformatics, vol. 30, no. 12, pp. 1721â€“1729, 2014.	Dynamic networks reveal key players in aging	Fazle E. Faisal and Tijana Milenkovi\u0107	2014
('F. E. Faisal, H. Zhao, and T. Milenkovic, â€œGlobal network align- Â´ ment in the context of aging,â€\\x9d IEEE/ACM Transactions on Computational Biology and Bioinformatics, vol. 12, no. 1, pp. 40â€“52, 2015.', 'CITATION ONLY')	0	1	1	F. E. Faisal, H. Zhao, and T. Milenkovic, â€œGlobal network align- Â´ ment in the context of aging,â€\x9d IEEE/ACM Transactions on Computational Biology and Bioinformatics, vol. 12, no. 1, pp. 40â€“52, 2015.	Global Network Alignment in the Context of Aging	Fazle Elahi Faisal and Han Zhao and Tijana Milenkovic	2015
('N. Mamano and W. Hayes, â€œSana: Simulated annealing network alignment applied to biological networks,â€\\x9d arXiv preprint arXiv:1607.02642, 2016.', 'CITATION ONLY')	0	1	1	N. Mamano and W. Hayes, â€œSana: Simulated annealing network alignment applied to biological networks,â€\x9d arXiv preprint arXiv:1607.02642, 2016.	SANA: simulated annealing far outperforms many other search algorithms for biological network alignment	Nil Mamano and Wayne B. Hayes	2017
('Comment on "Network Motifs: Simple Building Blocks of Complex Networks" and "Superfamilies of Evolved and Designed Networks"', 2004)	0	1	1	Artzy-Randrup Y,  Fleishman SJ,  Ben-Tal N, et al. Comment on â€œNetwork motifs: simple building blocks of complex networksâ€\x9d and â€œSuperfamilies of evolved and designed networksâ€\x9d, Science , 2004, vol. 305 pg. 1107	Comment on "Network Motifs: Simple Building Blocks of Complex Networks" and "Superfamilies of Evolved and Designed Networks"	Y. Artzy-Randrup	2004
('A 25-nm gate-length FinFET transistor module for 32nm node', 2009)	0	0	1	Ming-Han Feng, Kuan-Hou Chan, Huan-Yuan Chen, Ming-Feng Tsai, Mi-Yen Yeh, and Shou-De Lin. 2016. An Efficient Solution to Reinforce Paper Ranking using Author / Venue / Citation Information. In WSDM Cup.	A 25-nm gate-length FinFET transistor module for 32nm node	None	2009
('RolX: Role Extraction and Mining in Large Networks', 2011)	0	1	1	K. Henderson, B. Gallagher, T. Eliassi-Rad, H. Tong, S. Basu, L. Akoglu, D. Koutra, C. Faloutsos, and L. Li. RolX: Structural role extraction and mining in large graphs. In KDD, pages 1231â€“1239, 2012.	RolX: Role Extraction and Mining in Large Networks	K Henderson and B Gallagher and T Eliassi-Rad and H Tong and L Akoglu and D Koutra and L Li and S Basu and C Faloutsos	2011
('10.3726/978-3-653-05222-0/9', 'None')	0	0	1	Drahomira Herrmannova and Petr Knoth. 2016. Simple Yet Effective Methods for Large-Scale Scholarly Publication Ranking. CoRR abs/1611.05222. http://arxiv.org/abs/1611.05222	10.3726/978-3-653-05222-0/9	None	None
('Correlation-based Intrinsic Evaluation of Word Vector Representations', 2016)	0	0	1	Tomas Mikolov, Kai Chen, Greg Corrado, and Jeffrey Dean. 2013. Efficient Estimation of Word Representations in Vector Space. In ICLR. http://arxiv.org/ abs/1301.3781	Correlation-based Intrinsic Evaluation of Word Vector Representations	Yulia Tsvetkov and Manaal Faruqui and Chris Dyer	2016
('Machine learning for neuroimaging with scikit-learn', 2014)	0	0	1	F. Pedregosa, G. Varoquaux, A. Gramfort, V. Michel, B. Thirion, O. Grisel, M. Blondel, P. Prettenhofer, R. Weiss, V. Dubourg, J. Vanderplas, A. Passos, D. Cournapeau, M. Brucher, M. Perrot, and E. Duchesnay. 2011. Scikit-learn: Machine Learning in Python. Journal of Machine Learning Research 12 (2011), 2825â€“2830. http://dl.acm.org/citation.cfm?id=2078195	Machine learning for neuroimaging with scikit-learn	Alexandre Abraham and Fabian Pedregosa and Michael Eickenberg and Philippe Gervais and Andreas Mueller and Jean Kossaifi and Alexandre Gramfort and Bertrand Thirion and Gaël Varoquaux	2014
('M. Cho, J. Lee, and K. M. Lee. Reweighted random walks for graph matching. In ECCV, 2010.', 'CITATION ONLY')	0	0	1	M. Cho, J. Lee, and K. M. Lee. Reweighted random walks for graph matching. In ECCV, 2010.	Hyper-graph matching via reweighted random walks	Jungmin Lee and Minsu Cho and Kyoung Mu Lee	2011
('Inlier-Based Outlier Detection via Direct Density Ratio Estimation', 2008)	0	0	1	Takafumi Kanamori, Shohei Hido, and Masashi Sugiyama, â€œEfficient direct density ratio estimation for non-stationarity adaptation and outlier detection,â€\x9d in NIPS, 2009, pp. 809â€“816.	Inlier-Based Outlier Detection via Direct Density Ratio Estimation	Shohei Hido and Yuta Tsuboi and Hisashi Kashima and Masashi Sugiyama and Takafumi Kanamori	2008
('Covariate Shift by Kernel Mean Matching', 2008)	0	0	1	Jiayuan Huang, Alexander J Smola, Arthur Gretton, Karsten M Borgwardt, and Bernhard Scholkopf, â€œCorrecting sample se- Â¨ lection bias by unlabeled data,â€\x9d in NIPS, 2007, p. 601.	Covariate Shift by Kernel Mean Matching	Arthur Gretton and Alex Smola and Jiayuan Huang and Marcel Schmittfull and Karsten Borgwardt and Bernhard Schölkopf	2008
('Boqing Gong, Kristen Grauman, and Fei Sha, â€œConnecting the dots with landmarks: Discriminatively learning domaininvariant features for unsupervised domain adaptation.,â€\\x9d in ICML, 2013, pp. 222â€“230.', 'CITATION ONLY')	0	0	1	Boqing Gong, Kristen Grauman, and Fei Sha, â€œConnecting the dots with landmarks: Discriminatively learning domaininvariant features for unsupervised domain adaptation.,â€\x9d in ICML, 2013, pp. 222â€“230.	Geodesic flow kernel for unsupervised domain adaptation	None	2012
('Frustratingly Easy NBNN Domain Adaptation', 2013)	0	0	1	Baochen Sun, Jiashi Feng, and Kate Saenko, â€œReturn of frustratingly easy domain adaptation,â€\x9d in AAAI, 2016.	Frustratingly Easy NBNN Domain Adaptation	Tatiana Tommasi and Barbara Caputo	2013
('Convex optimization techniques for fitting sparse Gaussian graphical models', 2006)	0	0	1	Martin Jaggi, â€œRevisiting frank-wolfe: Projection-free sparse convex optimization.,â€\x9d in ICML, 2013, pp. 427â€“435.	Convex optimization techniques for fitting sparse Gaussian graphical models	Onureena Banerjee and Laurent El Ghaoui and Alexandre d'Aspremont and Georges Natsoulis	2006
('Power Systems Advanced Research', 2007)	0	0	1	G. Griffin, A. Holub, and P. Perona, â€œCaltech-256 object category dataset,â€\x9d Tech. Rep. 7694, California Institute of Technology, 2007.	Power Systems Advanced Research	None	2007
('Sachs, H., Cvetkovic, D.M., Doob, M.: Spectra of graphs. Academic Press, London (1980)', 'CITATION ONLY')	0	0	1	Sachs, H., Cvetkovic, D.M., Doob, M.: Spectra of graphs. Academic Press, London (1980)	Spectra of Graphs (D. M. Cvetkovi\u0107, Michael Doob and Horst Sachs)	Lowell W. Beineke	1981
('G. Chartrand, F. Saba, H.-B. Zou, Edge rotations and distance between graphs, Casopis ? pro pest. ? Math. 110 (1985) 87–91.', 'CITATION ONLY')	0	0	1	G. Chartrand, F. Saba, H.-B. Zou, Edge rotations and distance between graphs, Casopis ? pro pest. ? Math. 110 (1985) 87–91.	Edge-clique graphs	Gary Chartrand and S. F. Kapoor and Terry A. McKee and Farrokh Saba	1991
('Visualizing the Evolution of Communities in Dynamic Graphs', 2014)	0	0	1	F. Beck, M. Burch, S. Diehl, and D. Weiskopf. The state of the art in visualizing dynamic graphs. EuroVis STAR, 2, 2014.	Visualizing the Evolution of Communities in Dynamic Graphs	C. Vehlow and F. Beck and P. Auwärter and D. Weiskopf	2014
('ForceAtlas2, a Continuous Graph Layout Algorithm for Handy Network Visualization Designed for the Gephi Software', 2014)	0	0	1	M. Bastian, S. Heymann, and M. Jacomy. Gephi: an open source software for exploring and manipulating networks. In ICWSM, pages 361â€“362, 2009.	ForceAtlas2, a Continuous Graph Layout Algorithm for Handy Network Visualization Designed for the Gephi Software	Mathieu Jacomy and Tommaso Venturini and Sebastien Heymann and Mathieu Bastian	2014
('SELECTED TOPICS IN SPECTRAL GRAPH THEORY', 2016)	0	0	1	F. R. Chung. Spectral graph theory, volume 92. American Mathematical Soc., 1997.	SELECTED TOPICS IN SPECTRAL GRAPH THEORY	XIAOGANG LIU	2016
('Part I. Getting Started with Analyzing Social Media Networks', 2011)	0	0	1	D. Hansen, B. Shneiderman, and M. A. Smith. Analyzing social media networks with NodeXL: Insights from a connected world. Morgan Kaufmann, 2010.	Part I. Getting Started with Analyzing Social Media Networks	Derek L. Hansen and Ben Shneiderman and Marc A. Smith	2011
('G. Li, M. Semerci, B. Yener, and M. J. Zaki. Graph classification via topological and label attributes. In Proceedings of the 9th international workshop on MLG, volume 2, 2011.', 'CITATION ONLY')	0	1	1	G. Li, M. Semerci, B. Yener, and M. J. Zaki. Graph classification via topological and label attributes. In Proceedings of the 9th international workshop on MLG, volume 2, 2011.	Effective graph classification based on topological and label attributes	Geng Li and Murat Semerci and Bülent Yener and Mohammed J. Zaki	2012
('A Topological Paradigm for Hippocampal Spatial Map Formation Using Persistent Homology', 2012)	0	1	1	Y. Dabaghian, F. Memoli, L. Frank, and G. Carlsson. A topologi- Â´ cal paradigm for hippocampal spatial map formation using persistent homology. PLoS Computational Biology, 8(8):e1002581, 2012.	A Topological Paradigm for Hippocampal Spatial Map Formation Using Persistent Homology	Y. Dabaghian and F. Mémoli and L. Frank and G. Carlsson	2012
('V. Vijayan, E. Krebs, L. Meng, and T. MilenkoviÂ´c. Pairwise versus multiple network alignment. arXiv preprint arXiv:1709.04564, 2017.', 'CITATION ONLY')	0	0	1	V. Vijayan, E. Krebs, L. Meng, and T. MilenkoviÂ´c. Pairwise versus multiple network alignment. arXiv preprint arXiv:1709.04564, 2017.	Preprint repository arXiv achieves milestone million uploads	None	2014
('Decimation of Fast States and Weak Nodes: Topological Variation via Persistent Homology', 2013)	0	1	1	I. Donato, G. Petri, M. Scolamiero, L. Rondoni, and F. Vaccarino. Decimation of fast states and weak nodes. Proceedings of the European Conference on Complex Systems, pages 295â€“301, 2012.	Decimation of Fast States and Weak Nodes: Topological Variation via Persistent Homology	Irene Donato and Giovanni Petri and Martina Scolamiero and Lamberto Rondoni and Francesco Vaccarino	2013
('Curvilinear Graph Drawing Using the Force-Directed Method', 2005)	0	0	1	Y. Hu. Efficient, high-quality force-directed graph drawing. Mathematica Journal, 10(1):37â€“71, 2005.	Curvilinear Graph Drawing Using the Force-Directed Method	Benjamin Finkel and Roberto Tamassia	2005
